"Id","Label","Class"
"TOLURA","TOLURA","DRUG"
"Nitro iv","Nitro iv","DRUG"
"LITHONATE","LITHONATE","DRUG"
"Rectiv","Rectiv","DRUG"
"BROCADOPA","BROCADOPA","DRUG"
"LISKONUM","LISKONUM","DRUG"
"Angeze 20","Angeze 20","DRUG"
"U-10,136","U-10,136","DRUG"
"GN1600","GN1600","DRUG"
"ONACLOSTOX","ONACLOSTOX","DRUG"
"Prozac","Prozac","DRUG"
"IMDUR","IMDUR","DRUG"
"PRIMIDONE","PRIMIDONE","DRUG"
"Isotard 40 XL","Isotard 40 XL","DRUG"
"METALYSE","METALYSE","DRUG"
"Slomon XL 60","Slomon XL 60","DRUG"
"Isib 50 XL","Isib 50 XL","DRUG"
"Monigen XL 60","Monigen XL 60","DRUG"
"R65,824","R65,824","DRUG"
"TNK-TPA","TNK-TPA","DRUG"
"Transiderm-Nitro 5","Transiderm-Nitro 5","DRUG"
"Imo LA","Imo LA","DRUG"
"Isosorbide Mononitrate","Isosorbide Mononitrate","DRUG"
"PHASONIT LA 50","PHASONIT LA 50","DRUG"
"Tenex","Tenex","DRUG"
"Rdspa Alpha 1","Rdspa Alpha 1","DRUG"
"LARODOPA","LARODOPA","DRUG"
"CP-15467-61","CP-15467-61","DRUG"
"Phasal","Phasal","DRUG"
"Isib 60 XL","Isib 60 XL","DRUG"
"CAMCOLIT 250","CAMCOLIT 250","DRUG"
"OLMESARTAN","OLMESARTAN","DRUG"
"Isodur 25 XL","Isodur 25 XL","DRUG"
"Carmil XL","Carmil XL","DRUG"
"Nitro-Mack Ret","Nitro-Mack Ret","DRUG"
"Transderm-Nitro","Transderm-Nitro","DRUG"
"Traxoprodil","Traxoprodil","DRUG"
"SCH-530348","SCH-530348","DRUG"
"ZIOTAN XL","ZIOTAN XL","DRUG"
"Rapilysin","Rapilysin","DRUG"
"MONIT","MONIT","DRUG"
"NITRIDERM TTS","NITRIDERM TTS","DRUG"
"ARGATROBAN IN SODIUM CHLORIDE","ARGATROBAN IN SODIUM CHLORIDE","DRUG"
"Nitroglycerin","Nitroglycerin","DRUG"
"PROSTIN VR","PROSTIN VR","DRUG"
"Elantan LA 50","Elantan LA 50","DRUG"
"UROKINASE","UROKINASE","DRUG"
"BIBR-1048-BS-RS1","BIBR-1048-BS-RS1","DRUG"
"Diamox","Diamox","DRUG"
"EDRONAX","EDRONAX","DRUG"
"Lithium Carbonate","Lithium Carbonate","DRUG"
"LABETALOL","LABETALOL","DRUG"
"YM-872","YM-872","DRUG"
"MICARDIS","MICARDIS","DRUG"
"HYPOLOC","HYPOLOC","DRUG"
"Prostin","Prostin","DRUG"
"Viridal 20","Viridal 20","DRUG"
"ELANTAN LA 25","ELANTAN LA 25","DRUG"
"Nebivolol","Nebivolol","DRUG"
"Normodyne","Normodyne","DRUG"
"CAMCOLIT 400","CAMCOLIT 400","DRUG"
"SPM 962","SPM 962","DRUG"
"Mysoline","Mysoline","DRUG"
"U-10136","U-10136","DRUG"
"R-65824","R-65824","DRUG"
"LISKANTIN","LISKANTIN","DRUG"
"REQUIP","REQUIP","DRUG"
"INOMAX","INOMAX","DRUG"
"MINITRAN 5","MINITRAN 5","DRUG"
"(-)-OR-1259","(-)-OR-1259","DRUG"
"Dextrostat","Dextrostat","DRUG"
"CP-1546761","CP-1546761","DRUG"
"ZONAMPANEL","ZONAMPANEL","DRUG"
"NEBILET","NEBILET","DRUG"
"Angeze 10","Angeze 10","DRUG"
"Ocriplasmin","Ocriplasmin","DRUG"
"MODISAL LA 25","MODISAL LA 25","DRUG"
"Minitran 15","Minitran 15","DRUG"
"Percutol","Percutol","DRUG"
"CIPRALEX","CIPRALEX","DRUG"
"ANGEZE SR 60","ANGEZE SR 60","DRUG"
"Trintek 10","Trintek 10","DRUG"
"HYDREA","HYDREA","DRUG"
"Dabigatran etexilate","Dabigatran etexilate","DRUG"
"Ferndex","Ferndex","DRUG"
"RNH-6270","RNH-6270","DRUG"
"Caverject","Caverject","DRUG"
"DK-7419","DK-7419","DRUG"
"Mono-Cedocard 20","Mono-Cedocard 20","DRUG"
"ISOTRATE","ISOTRATE","DRUG"
"Argatroban","Argatroban","DRUG"
"Aricept","Aricept","DRUG"
"Midodrine","Midodrine","DRUG"
"Interferon beta-1a","Interferon beta-1a","DRUG"
"Carbidopa","Carbidopa","DRUG"
"Citalopram","Citalopram","DRUG"
"PGE1","PGE1","DRUG"
"Lithotabs","Lithotabs","DRUG"
"VORAPAXAR","VORAPAXAR","DRUG"
"MONIT LS","MONIT LS","DRUG"
"ISTIN","ISTIN","DRUG"
"BIBR-277-SE","BIBR-277-SE","DRUG"
"Edex","Edex","DRUG"
"GSK-249320","GSK-249320","DRUG"
"Viridal 5","Viridal 5","DRUG"
"Diamox SR","Diamox SR","DRUG"
"Lithobid","Lithobid","DRUG"
"Dopar","Dopar","DRUG"
"VITAROS","VITAROS","DRUG"
"Dexampex","Dexampex","DRUG"
"Abbokinase","Abbokinase","DRUG"
"Amidate","Amidate","DRUG"
"UKIDAN","UKIDAN","DRUG"
"Simdax","Simdax","DRUG"
"Tenkosorb","Tenkosorb","DRUG"
"Vasotrate 60 SR","Vasotrate 60 SR","DRUG"
"Namenda","Namenda","DRUG"
"Symbyax","Symbyax","DRUG"
"TENECTEPLASE","TENECTEPLASE","DRUG"
"Pletal","Pletal","DRUG"
"Acetazolamide","Acetazolamide","DRUG"
"Angeze SR 40","Angeze SR 40","DRUG"
"Caverject Impulse","Caverject Impulse","DRUG"
"MONODUR","MONODUR","DRUG"
"Botox Cosmetic","Botox Cosmetic","DRUG"
"MODISAL LA 50","MODISAL LA 50","DRUG"
"CP-101,606","CP-101,606","DRUG"
"Ticlopidine","Ticlopidine","DRUG"
"Elantan 20","Elantan 20","DRUG"
"MEVINACOR","MEVINACOR","DRUG"
"EUMON 60 XL","EUMON 60 XL","DRUG"
"Kinlytic","Kinlytic","DRUG"
"Dexedrine","Dexedrine","DRUG"
"TRINITRIN TABLETS","TRINITRIN TABLETS","DRUG"
"Viridal Duo","Viridal Duo","DRUG"
"Neurosyn","Neurosyn","DRUG"
"ALPROSTADIL","ALPROSTADIL","DRUG"
"Deponit 10","Deponit 10","DRUG"
"BIBR 277 SE","BIBR 277 SE","DRUG"
"CP-101606","CP-101606","DRUG"
"MONOMAX XL","MONOMAX XL","DRUG"
"Dexamfetamine","Dexamfetamine","DRUG"
"NEOFERON","NEOFERON","DRUG"
"BIBR-1048","BIBR-1048","DRUG"
"SUN-N4057","SUN-N4057","DRUG"
"Eytazox","Eytazox","DRUG"
"Intuniv","Intuniv","DRUG"
"Rotigotine","Rotigotine","DRUG"
"BIBR 1048 BS RS1","BIBR 1048 BS RS1","DRUG"
"BM 06.022","BM 06.022","DRUG"
"Celexa","Celexa","DRUG"
"MD-805","MD-805","DRUG"
"OPC-21","OPC-21","DRUG"
"E-2020","E-2020","DRUG"
"Ibinolo","Ibinolo","DRUG"
"Vasaten","Vasaten","DRUG"
"BISOPROLOL","BISOPROLOL","DRUG"
"CL-297939","CL-297939","DRUG"
"TENORMIN","TENORMIN","DRUG"
"Procoralan","Procoralan","DRUG"
"TMX-67","TMX-67","DRUG"
"Antipressan","Antipressan","DRUG"
"EMD 33 512","EMD 33 512","DRUG"
"Atenix-50","Atenix-50","DRUG"
"Unibloc","Unibloc","DRUG"
"CHLORTHALIDONE","CHLORTHALIDONE","DRUG"
"BM-14.190","BM-14.190","DRUG"
"ADENURIC","ADENURIC","DRUG"
"Kentol","Kentol","DRUG"
"THALITONE","THALITONE","DRUG"
"Erenumab","Erenumab","DRUG"
"CHLORTALIDONE","CHLORTALIDONE","DRUG"
"Zostrix HP","Zostrix HP","DRUG"
"ATENIX-25","ATENIX-25","DRUG"
"ATENAMIN","ATENAMIN","DRUG"
"Ziac","Ziac","DRUG"
"ICI-66082","ICI-66082","DRUG"
"Aveed","Aveed","DRUG"
"Tenormin L.S.","Tenormin L.S.","DRUG"
"Esatenolol","Esatenolol","DRUG"
"G-33182","G-33182","DRUG"
"RANOLAZINE","RANOLAZINE","DRUG"
"HYGROTON","HYGROTON","DRUG"
"ULORIC","ULORIC","DRUG"
"Undestor","Undestor","DRUG"
"EMD-33512","EMD-33512","DRUG"
"Dilt-CD","Dilt-CD","DRUG"
"RANEXA","RANEXA","DRUG"
"Atenix-100","Atenix-100","DRUG"
"Tiazac","Tiazac","DRUG"
"DILTIAZEM","DILTIAZEM","DRUG"
"Cardizem","Cardizem","DRUG"
"CL 297,939","CL 297,939","DRUG"
"EMD-33-512","EMD-33-512","DRUG"
"RS-43285-003","RS-43285-003","DRUG"
"FEBUXOSTAT","FEBUXOSTAT","DRUG"
"BAY-684986","BAY-684986","DRUG"
"ICI 66,082","ICI 66,082","DRUG"
"Zebeta","Zebeta","DRUG"
"Restandol Testocap","Restandol Testocap","DRUG"
"TENORMIN 25","TENORMIN 25","DRUG"
"CVT-303","CVT-303","DRUG"
"AMG 334","AMG 334","DRUG"
"Totamol","Totamol","DRUG"
"Metraspray","Metraspray","DRUG"
"ORUVAIL","ORUVAIL","DRUG"
"NEMBUTAL","NEMBUTAL","DRUG"
"Oruvail IM","Oruvail IM","DRUG"
"Brufen Ret","Brufen Ret","DRUG"
"Ibuprohm","Ibuprohm","DRUG"
"STESOLID","STESOLID","DRUG"
"LIDIFEN","LIDIFEN","DRUG"
"RO 5-2807","RO 5-2807","DRUG"
"Somniton","Somniton","DRUG"
"R.P. 19583","R.P. 19583","DRUG"
"RHEUFLEX 500","RHEUFLEX 500","DRUG"
"Ibutime","Ibutime","DRUG"
"KETOVAIL","KETOVAIL","DRUG"
"ORUVAIL 150","ORUVAIL 150","DRUG"
"Diastat","Diastat","DRUG"
"TOPOGYNE","TOPOGYNE","DRUG"
"Solis","Solis","DRUG"
"SUFENTANIL","SUFENTANIL","DRUG"
"IBUMOUSSE","IBUMOUSSE","DRUG"
"Timolol","Timolol","DRUG"
"NUPRIN","NUPRIN","DRUG"
"ORUDIS KT","ORUDIS KT","DRUG"
"JOMETHID XL","JOMETHID XL","DRUG"
"NUROFEN CHILD","NUROFEN CHILD","DRUG"
"F-368","F-368","DRUG"
"ORUDIS 100","ORUDIS 100","DRUG"
"PONTOCAINE","PONTOCAINE","DRUG"
"PROFLEX","PROFLEX","DRUG"
"Phenytex","Phenytex","DRUG"
"Nyogel","Nyogel","DRUG"
"ABT-719","ABT-719","DRUG"
"Fenoket 200","Fenoket 200","DRUG"
"Symmetrel","Symmetrel","DRUG"
"Compound 81929","Compound 81929","DRUG"
"JUNIOR STRENGTH MOTRIN","JUNIOR STRENGTH MOTRIN","DRUG"
"Alzest","Alzest","DRUG"
"Larafen","Larafen","DRUG"
"Preservex","Preservex","DRUG"
"EC-NAPROSYN","EC-NAPROSYN","DRUG"
"Depefex XL","Depefex XL","DRUG"
"Rimoxyn","Rimoxyn","DRUG"
"Phenytoin","Phenytoin","DRUG"
"MEDIHALER-TETRACAINE","MEDIHALER-TETRACAINE","DRUG"
"DOBUTAMINE","DOBUTAMINE","DRUG"
"DIASTAT ACUDIAL","DIASTAT ACUDIAL","DRUG"
"Dilantin-125","Dilantin-125","DRUG"
"Valket 200 Retard","Valket 200 Retard","DRUG"
"Rodomel XL","Rodomel XL","DRUG"
"PENTOBARBITAL CALCIUM","PENTOBARBITAL CALCIUM","DRUG"
"PROMETAX","PROMETAX","DRUG"
"FORTESTA","FORTESTA","DRUG"
"ACECLOFENAC","ACECLOFENAC","DRUG"
"DIZAC","DIZAC","DRUG"
"NUROFEN 400","NUROFEN 400","DRUG"
"E-Pam","E-Pam","DRUG"
"Etoricoxib","Etoricoxib","DRUG"
"Anadin LiquiFast","Anadin LiquiFast","DRUG"
"DIALAR","DIALAR","DRUG"
"AMETOP","AMETOP","DRUG"
"Scriptopam","Scriptopam","DRUG"
"GLAUCOL","GLAUCOL","DRUG"
"MANDAFEN","MANDAFEN","DRUG"
"Dicaine","Dicaine","DRUG"
"Axorid","Axorid","DRUG"
"DAPRODUSTAT","DAPRODUSTAT","DRUG"
"TIOPEX","TIOPEX","DRUG"
"Efexor XL","Efexor XL","DRUG"
"TILOKET CR","TILOKET CR","DRUG"
"Actron","Actron","DRUG"
"Betim","Betim","DRUG"
"Akineton","Akineton","DRUG"
"Valclair","Valclair","DRUG"
"DIALAR FTE","DIALAR FTE","DRUG"
"Anadin Period Pain Relief","Anadin Period Pain Relief","DRUG"
"Inoven","Inoven","DRUG"
"ORUVAIL 200","ORUVAIL 200","DRUG"
"Gerbin","Gerbin","DRUG"
"Voleze","Voleze","DRUG"
"Venlablue XL","Venlablue XL","DRUG"
"Tiloket","Tiloket","DRUG"
"IBULAR","IBULAR","DRUG"
"TESTOPATCH","TESTOPATCH","DRUG"
"DILANTIN-30","DILANTIN-30","DRUG"
"Blocadren","Blocadren","DRUG"
"Ketotard 200 XL","Ketotard 200 XL","DRUG"
"WY-3467","WY-3467","DRUG"
"TENSIUM","TENSIUM","DRUG"
"Phensic","Phensic","DRUG"
"HYDROCODONE","HYDROCODONE","DRUG"
"IBUDERM","IBUDERM","DRUG"
"LOBUFEN","LOBUFEN","DRUG"
"KERSTIPON","KERSTIPON","DRUG"
"Symadine","Symadine","DRUG"
"MEBUBARBITAL","MEBUBARBITAL","DRUG"
"ANDROGEL","ANDROGEL","DRUG"
"Dilaudid-HP","Dilaudid-HP","DRUG"
"Losartan","Losartan","DRUG"
"Nexcede","Nexcede","DRUG"
"Rheuflex 250","Rheuflex 250","DRUG"
"PROSAID","PROSAID","DRUG"
"ATENSINE","ATENSINE","DRUG"
"MOTRIN MIGRAINE PAIN","MOTRIN MIGRAINE PAIN","DRUG"
"PITRESSIN","PITRESSIN","DRUG"
"ORUDIS","ORUDIS","DRUG"
"Apomorphine","Apomorphine","DRUG"
"RIMAFEN","RIMAFEN","DRUG"
"ANADIN JOINT PAIN","ANADIN JOINT PAIN","DRUG"
"AP214","AP214","DRUG"
"Tranimul","Tranimul","DRUG"
"Dilabid","Dilabid","DRUG"
"Proflex Sr","Proflex Sr","DRUG"
"MENTAVEN XL","MENTAVEN XL","DRUG"
"Venlalic XL","Venlalic XL","DRUG"
"STRIANT","STRIANT","DRUG"
"Striant SR","Striant SR","DRUG"
"Amethocaine","Amethocaine","DRUG"
"Q-PAM","Q-PAM","DRUG"
"ZP1480","ZP1480","DRUG"
"ALUPRAM 5","ALUPRAM 5","DRUG"
"Fleximex","Fleximex","DRUG"
"Diclofenac","Diclofenac","DRUG"
"HYDROMORPHONE","HYDROMORPHONE","DRUG"
"VALIUM","VALIUM","DRUG"
"SDZ-212-713","SDZ-212-713","DRUG"
"Alrheumat","Alrheumat","DRUG"
"Intrinsa","Intrinsa","DRUG"
"Alupram 10","Alupram 10","DRUG"
"MEBUMAL","MEBUMAL","DRUG"
"Eluden","Eluden","DRUG"
"Dobutrex","Dobutrex","DRUG"
"Alupram 2","Alupram 2","DRUG"
"SDZ-ENA-713","SDZ-ENA-713","DRUG"
"Vivol","Vivol","DRUG"
"GLAU-OPT","GLAU-OPT","DRUG"
"MYSODELLE","MYSODELLE","DRUG"
"Betimol","Betimol","DRUG"
"Valrelease","Valrelease","DRUG"
"LA III","LA III","DRUG"
"Ketozip 200 XL","Ketozip 200 XL","DRUG"
"Apozepam","Apozepam","DRUG"
"Levophed","Levophed","DRUG"
"Tetracaine","Tetracaine","DRUG"
"Exelon","Exelon","DRUG"
"ERASTIG","ERASTIG","DRUG"
"MOTRIN IB","MOTRIN IB","DRUG"
"CYTOTEC","CYTOTEC","DRUG"
"Dantrolene","Dantrolene","DRUG"
"TCMDC-125869","TCMDC-125869","DRUG"
"Zanaflex","Zanaflex","DRUG"
"Powergel","Powergel","DRUG"
"CODEINE","CODEINE","DRUG"
"Phentytoin","Phentytoin","DRUG"
"Biperiden","Biperiden","DRUG"
"Dilantin","Dilantin","DRUG"
"Paxel","Paxel","DRUG"
"Serenack","Serenack","DRUG"
"Ketonal","Ketonal","DRUG"
"PROCHIEVE","PROCHIEVE","DRUG"
"TIZANIDINE","TIZANIDINE","DRUG"
"KETOCID 200","KETOCID 200","DRUG"
"Nimvastid","Nimvastid","DRUG"
"ORUVAIL 100","ORUVAIL 100","DRUG"
"ARCOXIA","ARCOXIA","DRUG"
"Amphero XL","Amphero XL","DRUG"
"PEDIATRIC ADVIL","PEDIATRIC ADVIL","DRUG"
"Relanium","Relanium","DRUG"
"Tardcaps XL","Tardcaps XL","DRUG"
"Penthrane","Penthrane","DRUG"
"Dilaudid","Dilaudid","DRUG"
"Diazepam Intensol","Diazepam Intensol","DRUG"
"Palladone","Palladone","DRUG"
"DEEP RELIEF","DEEP RELIEF","DRUG"
"Timoptic-XE","Timoptic-XE","DRUG"
"Hydantol","Hydantol","DRUG"
"Istalol","Istalol","DRUG"
"Phenytek","Phenytek","DRUG"
"R-norepinephrine","R-norepinephrine","DRUG"
"Timoptic","Timoptic","DRUG"
"LARAFEN CR","LARAFEN CR","DRUG"
"R.P. 19,583","R.P. 19,583","DRUG"
"MK-0663","MK-0663","DRUG"
"Dome-Cort","Dome-Cort","DRUG"
"RP-19583","RP-19583","DRUG"
"DIPHENYLHYDANTOIN","DIPHENYLHYDANTOIN","DRUG"
"Modimelanotide","Modimelanotide","DRUG"
"GSK1278863","GSK1278863","DRUG"
"ENA-713","ENA-713","DRUG"
"Torsemide","Torsemide","DRUG"
"Ethibide XL","Ethibide XL","DRUG"
"Levonelle-2","Levonelle-2","DRUG"
"Elleste Solo MX 80","Elleste Solo MX 80","DRUG"
"INSULIN PEGLISPRO","INSULIN PEGLISPRO","DRUG"
"RO0728804","RO0728804","DRUG"
"Acomplia","Acomplia","DRUG"
"BEZAGEN XL","BEZAGEN XL","DRUG"
"TORASEMIDE","TORASEMIDE","DRUG"
"Plan b","Plan b","DRUG"
"DEMADEX","DEMADEX","DRUG"
"SR-141716A","SR-141716A","DRUG"
"Torem 5","Torem 5","DRUG"
"Emerres","Emerres","DRUG"
"Cardide SR","Cardide SR","DRUG"
"FEMPATCH","FEMPATCH","DRUG"
"Emfib","Emfib","DRUG"
"Gynergon","Gynergon","DRUG"
"ESTRADERM TTS 25","ESTRADERM TTS 25","DRUG"
"Urso 250","Urso 250","DRUG"
"Ursodeoxycholic Acid","Ursodeoxycholic Acid","DRUG"
"Upostelle","Upostelle","DRUG"
"Norplant Ii","Norplant Ii","DRUG"
"Levonelle","Levonelle","DRUG"
"GOSOGLIPTIN","GOSOGLIPTIN","DRUG"
"Carmegliptin","Carmegliptin","DRUG"
"INDAXA 2.5","INDAXA 2.5","DRUG"
"Beacita","Beacita","DRUG"
"Bimagrumab","Bimagrumab","DRUG"
"SCH-58235","SCH-58235","DRUG"
"MK-0364","MK-0364","DRUG"
"CAPTOMEX","CAPTOMEX","DRUG"
"Arhalofenate","Arhalofenate","DRUG"
"ISTERANDA","ISTERANDA","DRUG"
"RO 10-6338","RO 10-6338","DRUG"
"T-0903131","T-0903131","DRUG"
"Hyteneze 50","Hyteneze 50","DRUG"
"TENSAID XL","TENSAID XL","DRUG"
"Estradiol","Estradiol","DRUG"
"XOMA-052","XOMA-052","DRUG"
"LEVONORGESTREL","LEVONORGESTREL","DRUG"
"SABERVEL","SABERVEL","DRUG"
"RO4876904","RO4876904","DRUG"
"AC-4464","AC-4464","DRUG"
"Ro-47-0203-029","Ro-47-0203-029","DRUG"
"PF-03882845","PF-03882845","DRUG"
"Ro-5073031","Ro-5073031","DRUG"
"Ursofalk","Ursofalk","DRUG"
"RA-18C3","RA-18C3","DRUG"
"Xenical","Xenical","DRUG"
"APROVEL","APROVEL","DRUG"
"Xilonix","Xilonix","DRUG"
"NATRILIX SR","NATRILIX SR","DRUG"
"Laropiprant","Laropiprant","DRUG"
"SR 47436","SR 47436","DRUG"
"RIVOGLITAZONE","RIVOGLITAZONE","DRUG"
"Burinex","Burinex","DRUG"
"DIHYDROTHEELIN","DIHYDROTHEELIN","DRUG"
"Dermestril 25","Dermestril 25","DRUG"
"CROTEDUMAB","CROTEDUMAB","DRUG"
"Norgeston","Norgeston","DRUG"
"ZIMBACOL XL","ZIMBACOL XL","DRUG"
"MIRENA","MIRENA","DRUG"
"IBIPINABANT","IBIPINABANT","DRUG"
"ESTRACE","ESTRACE","DRUG"
"Irbesartan","Irbesartan","DRUG"
"JNJ-39659100","JNJ-39659100","DRUG"
"PF-734,200","PF-734,200","DRUG"
"GEVOKIZUMAB","GEVOKIZUMAB","DRUG"
"RIMONABANT","RIMONABANT","DRUG"
"TARANABANT","TARANABANT","DRUG"
"BMS-646256","BMS-646256","DRUG"
"BM02.015","BM02.015","DRUG"
"MK-0524","MK-0524","DRUG"
"Norplant System","Norplant System","DRUG"
"DERMESTRIL SEPTEM 25","DERMESTRIL SEPTEM 25","DRUG"
"BMS-186295","BMS-186295","DRUG"
"Parlodel","Parlodel","DRUG"
"PF-00734200","PF-00734200","DRUG"
"GVNODIOL","GVNODIOL","DRUG"
"EMERRES UNA","EMERRES UNA","DRUG"
"DOLOBID 500","DOLOBID 500","DRUG"
"Estinyl","Estinyl","DRUG"
"Covera-HS","Covera-HS","DRUG"
"TESAGLITAZAR","TESAGLITAZAR","DRUG"
"Levosert","Levosert","DRUG"
"BYM338","BYM338","DRUG"
"Microval","Microval","DRUG"
"Insulin Aspart Protamine Recombinant","Insulin Aspart Protamine Recombinant","DRUG"
"Lynoral","Lynoral","DRUG"
"Torem 10","Torem 10","DRUG"
"Torem 2.5","Torem 2.5","DRUG"
"SLV319","SLV319","DRUG"
"LOZOL","LOZOL","DRUG"
"MENOREST 37.5","MENOREST 37.5","DRUG"
"Tracleer","Tracleer","DRUG"
"Fallback solo","Fallback solo","DRUG"
"EZETIMIBE","EZETIMIBE","DRUG"
"Ro-470203029","Ro-470203029","DRUG"
"TAK 475","TAK 475","DRUG"
"Liletta","Liletta","DRUG"
"Rawel XL","Rawel XL","DRUG"
"MABp1","MABp1","DRUG"
"VARBIM XL","VARBIM XL","DRUG"
"Ifirmasta","Ifirmasta","DRUG"
"LAPAQUISTAT ACETATE","LAPAQUISTAT ACETATE","DRUG"
"PF-04971729","PF-04971729","DRUG"
"MK-0533","MK-0533","DRUG"
"PLAN B ONE-STEP","PLAN B ONE-STEP","DRUG"
"Iproveratril","Iproveratril","DRUG"
"Balaglitazone","Balaglitazone","DRUG"
"Galida","Galida","DRUG"
"Steglatro","Steglatro","DRUG"
"SR-14171","SR-14171","DRUG"
"M102","M102","DRUG"
"JAYDESS","JAYDESS","DRUG"
"ACTIGALL","ACTIGALL","DRUG"
"TESAMORELIN","TESAMORELIN","DRUG"
"Fibrazate XL","Fibrazate XL","DRUG"
"Estraderm MX 75","Estraderm MX 75","DRUG"
"CCX140","CCX140","DRUG"
"Bosentan","Bosentan","DRUG"
"ESTRADERM MX 100","ESTRADERM MX 100","DRUG"
"Indapamide","Indapamide","DRUG"
"Vagifem","Vagifem","DRUG"
"EZETROL","EZETROL","DRUG"
"MBX-102","MBX-102","DRUG"
"Karvea","Karvea","DRUG"
"R1579","R1579","DRUG"
"Indipam XL","Indipam XL","DRUG"
"T2-18C3","T2-18C3","DRUG"
"Natrilix","Natrilix","DRUG"
"Levonelle One Step","Levonelle One Step","DRUG"
"SAR-425899","SAR-425899","DRUG"
"Norplant","Norplant","DRUG"
"EZINELLE","EZINELLE","DRUG"
"T131","T131","DRUG"
"GYNOESTRYL","GYNOESTRYL","DRUG"
"Theine","Theine","DRUG"
"Diflunisal","Diflunisal","DRUG"
"Bumetanide","Bumetanide","DRUG"
"CV-18C3","CV-18C3","DRUG"
"INT-131","INT-131","DRUG"
"HER STYLE","HER STYLE","DRUG"
"PF-04971729-00","PF-04971729-00","DRUG"
"Zetia","Zetia","DRUG"
"DRF-2593","DRF-2593","DRUG"
"McN-A-2833","McN-A-2833","DRUG"
"LIPAROL XL","LIPAROL XL","DRUG"
"Avapro","Avapro","DRUG"
"Mapemid XL","Mapemid XL","DRUG"
"Postinor-2","Postinor-2","DRUG"
"Bethanechol","Bethanechol","DRUG"
"Ovrette","Ovrette","DRUG"
"Ertugliflozin","Ertugliflozin","DRUG"
"LY2881835","LY2881835","DRUG"
"Evorel 50","Evorel 50","DRUG"
"LIPSTATIN","LIPSTATIN","DRUG"
"SR141716","SR141716","DRUG"
"RO 47-0203/029","RO 47-0203/029","DRUG"
"Dermestril Septem 50","Dermestril Septem 50","DRUG"
"Urso Forte","Urso Forte","DRUG"
"CB102","CB102","DRUG"
"Nindaxa 2.5","Nindaxa 2.5","DRUG"
"BM-02015","BM-02015","DRUG"
"OPCICON ONE-STEP","OPCICON ONE-STEP","DRUG"
"BETINEX","BETINEX","DRUG"
"CA-18C3","CA-18C3","DRUG"
"Tofogliflozin","Tofogliflozin","DRUG"
"Jadelle","Jadelle","DRUG"
"Athentia next","Athentia next","DRUG"
"GSK-189075A","GSK-189075A","DRUG"
"BUMEX","BUMEX","DRUG"
"XEN-D0501","XEN-D0501","DRUG"
"KYLEENA","KYLEENA","DRUG"
"Remogliflozin Etabonate","Remogliflozin Etabonate","DRUG"
"OPUMIDE 2.5","OPUMIDE 2.5","DRUG"
"Dolobid","Dolobid","DRUG"
"Calan","Calan","DRUG"
"SKYLA","SKYLA","DRUG"
"MK-0634","MK-0634","DRUG"
"MBX-2044","MBX-2044","DRUG"
"PF-734200","PF-734200","DRUG"
"EVOREL 100","EVOREL 100","DRUG"
"Lixil","Lixil","DRUG"
"DE-101","DE-101","DRUG"
"WY-5104","WY-5104","DRUG"
"AMG-131","AMG-131","DRUG"
"R-106056","R-106056","DRUG"
"CB-154","CB-154","DRUG"
"CS-011","CS-011","DRUG"
"GLUCAGEN","GLUCAGEN","DRUG"
"Lederdopa","Lederdopa","DRUG"
"Arcalyst","Arcalyst","DRUG"
"SECUKINUMAB","SECUKINUMAB","DRUG"
"DF-2156A","DF-2156A","DRUG"
"METALPHA 250","METALPHA 250","DRUG"
"STELARA","STELARA","DRUG"
"Methyldopa (levorotatory)","Methyldopa (levorotatory)","DRUG"
"U-31889","U-31889","DRUG"
"Mabthera Rituxan","Mabthera Rituxan","DRUG"
"CHAGLYCD3","CHAGLYCD3","DRUG"
"Anti-Cd11A","Anti-Cd11A","DRUG"
"RILONACEPT","RILONACEPT","DRUG"
"IL-1 TRAP","IL-1 TRAP","DRUG"
"TT-20","TT-20","DRUG"
"Xanax Xr","Xanax Xr","DRUG"
"Brethine","Brethine","DRUG"
"DOPAMET","DOPAMET","DRUG"
"Humanzied OKT3","Humanzied OKT3","DRUG"
"Golimumab","Golimumab","DRUG"
"ChAglyCD","ChAglyCD","DRUG"
"SIMPONI","SIMPONI","DRUG"
"Xanax","Xanax","DRUG"
"Prevacid","Prevacid","DRUG"
"MGA031","MGA031","DRUG"
"Alpha-Methyldopa","Alpha-Methyldopa","DRUG"
"METRELEPTIN","METRELEPTIN","DRUG"
"RITUXAN","RITUXAN","DRUG"
"ALDOMET","ALDOMET","DRUG"
"Brethaire","Brethaire","DRUG"
"METHYLDOPA","METHYLDOPA","DRUG"
"STELERA","STELERA","DRUG"
"Niravam","Niravam","DRUG"
"ITAVASTATIN","ITAVASTATIN","DRUG"
"Raptiva","Raptiva","DRUG"
"MK-351","MK-351","DRUG"
"TEPLIZUMAB","TEPLIZUMAB","DRUG"
"TRX-4","TRX-4","DRUG"
"EFALIZUMAB","EFALIZUMAB","DRUG"
"INTERLEUKIN-1 TRAP","INTERLEUKIN-1 TRAP","DRUG"
"CNTO-1275","CNTO-1275","DRUG"
"OTELIXIZUMAB","OTELIXIZUMAB","DRUG"
"Terbutaline","Terbutaline","DRUG"
"Ustekinumab ","Ustekinumab ","DRUG"
"CNTO-148","CNTO-148","DRUG"
"Mabthera","Mabthera","DRUG"
