"Source","Target","score"
"TNR","UNIPOLAR DEPRESSION",0.0267
"IFNA2","UNIPOLAR DEPRESSION",0.026604
"LAMA1","UNIPOLAR DEPRESSION",0.0266
"PDYN","UNIPOLAR DEPRESSION",0.0266
"CYP1A1","UNIPOLAR DEPRESSION",0.0265497664399093
"DCX","UNIPOLAR DEPRESSION",0.0265444444444444
"CPN1","UNIPOLAR DEPRESSION",0.0265
"EEF2K","UNIPOLAR DEPRESSION",0.0264983333333333
"QDPR","UNIPOLAR DEPRESSION",0.0264
"CCR6","UNIPOLAR DEPRESSION",0.0264
"SPIN1","UNIPOLAR DEPRESSION",0.0264
"CRLS1","UNIPOLAR DEPRESSION",0.0264
"DNAL1","UNIPOLAR DEPRESSION",0.0263444444444445
"AIFM1","UNIPOLAR DEPRESSION",0.0263
"TFDP2","UNIPOLAR DEPRESSION",0.0263
"FAM168B","UNIPOLAR DEPRESSION",0.0262444444444445
"SPP1","UNIPOLAR DEPRESSION",0.0262222222222222
"LPO","UNIPOLAR DEPRESSION",0.0262138888888889
"CBX8","UNIPOLAR DEPRESSION",0.0262
"ANXA4","UNIPOLAR DEPRESSION",0.0261
"DNTT","UNIPOLAR DEPRESSION",0.0261
"OTUD4","UNIPOLAR DEPRESSION",0.026
"DHH","UNIPOLAR DEPRESSION",0.026
"SMC3","UNIPOLAR DEPRESSION",0.026
"IL15","UNIPOLAR DEPRESSION",0.0258482222222222
"PPP1R1B","UNIPOLAR DEPRESSION",0.0258037777777778
"MTRNR2L2","UNIPOLAR DEPRESSION",0.0258
"SLC25A14","UNIPOLAR DEPRESSION",0.0258
"EIF4EBP1","UNIPOLAR DEPRESSION",0.0257155555555556
"RHD","UNIPOLAR DEPRESSION",0.0257
"LALBA","UNIPOLAR DEPRESSION",0.0257
"ABCC9","UNIPOLAR DEPRESSION",0.0257
"DSG1","UNIPOLAR DEPRESSION",0.0256555555555556
"LIMK2","UNIPOLAR DEPRESSION",0.0256
"EIF5B","UNIPOLAR DEPRESSION",0.0256
"CPT2","UNIPOLAR DEPRESSION",0.0255444444444444
"SIL1","UNIPOLAR DEPRESSION",0.0255444444444444
"ODC1","UNIPOLAR DEPRESSION",0.0255136553287982
"ACOX1","UNIPOLAR DEPRESSION",0.0255
"PPOX","UNIPOLAR DEPRESSION",0.0255
"SETBP1","UNIPOLAR DEPRESSION",0.0254444444444445
"EDNRB","UNIPOLAR DEPRESSION",0.0253555555555556
"OPN1SW","UNIPOLAR DEPRESSION",0.0253222222222222
"CMAS","UNIPOLAR DEPRESSION",0.0253
"F7","UNIPOLAR DEPRESSION",0.0253
"MYT1","UNIPOLAR DEPRESSION",0.0252
"ERICH3","UNIPOLAR DEPRESSION",0.0252
"GPX4","UNIPOLAR DEPRESSION",0.0252
"DIAPH1","UNIPOLAR DEPRESSION",0.0252
"CD68","UNIPOLAR DEPRESSION",0.0252
"NOX1","UNIPOLAR DEPRESSION",0.0252
"TNNT2","UNIPOLAR DEPRESSION",0.0251920430839002
"ETV3","UNIPOLAR DEPRESSION",0.0251159639707735
"PEX5L","UNIPOLAR DEPRESSION",0.0250988888888889
"HRAS","UNIPOLAR DEPRESSION",0.0249
"LXN","UNIPOLAR DEPRESSION",0.0249
"MLST8","UNIPOLAR DEPRESSION",0.0248444444444444
"AKR1B10","UNIPOLAR DEPRESSION",0.0248
"PMPCA","UNIPOLAR DEPRESSION",0.0248
"RALA","UNIPOLAR DEPRESSION",0.0248
"RNF5","UNIPOLAR DEPRESSION",0.0247772849584278
"MCF2L","UNIPOLAR DEPRESSION",0.0247222222222222
"HNF4A","UNIPOLAR DEPRESSION",0.0247
"NFIC","UNIPOLAR DEPRESSION",0.02466
"SIRPA","UNIPOLAR DEPRESSION",0.0246
"CAMK2G","UNIPOLAR DEPRESSION",0.0246
"HSPG2","UNIPOLAR DEPRESSION",0.02457
"HSPA5","UNIPOLAR DEPRESSION",0.0245444444444444
"F3","UNIPOLAR DEPRESSION",0.0245021988717388
"ERCC6","UNIPOLAR DEPRESSION",0.0245
"KCNS1","UNIPOLAR DEPRESSION",0.0245
"TACR3","UNIPOLAR DEPRESSION",0.0244898888888889
"NPY1R","UNIPOLAR DEPRESSION",0.0244
"CADPS","UNIPOLAR DEPRESSION",0.0244
"DCTN1","UNIPOLAR DEPRESSION",0.0243753333333333
"ACTG1","UNIPOLAR DEPRESSION",0.0243555555555556
"ADCY8","UNIPOLAR DEPRESSION",0.0243183333333333
"PDZD2","UNIPOLAR DEPRESSION",0.0243085947907447
"CISH","UNIPOLAR DEPRESSION",0.0243
"TRIO","UNIPOLAR DEPRESSION",0.024291200447424
"FGG","UNIPOLAR DEPRESSION",0.0242
"GNAQ","UNIPOLAR DEPRESSION",0.0242
"PRPH2","UNIPOLAR DEPRESSION",0.0242
"RNPEP","UNIPOLAR DEPRESSION",0.0241497664399093
"RUBCN","UNIPOLAR DEPRESSION",0.0241305555555556
"DDT","UNIPOLAR DEPRESSION",0.0241222222222222
"CTDSP2","UNIPOLAR DEPRESSION",0.0241
"CABP1","UNIPOLAR DEPRESSION",0.0241
"GK2","UNIPOLAR DEPRESSION",0.024
"TSPAN5","UNIPOLAR DEPRESSION",0.024
"AFP","UNIPOLAR DEPRESSION",0.024
"NFKB2","UNIPOLAR DEPRESSION",0.024
"GAPDH","UNIPOLAR DEPRESSION",0.0239888888888889
"TRIM39","UNIPOLAR DEPRESSION",0.0239333333333333
"STMN1","UNIPOLAR DEPRESSION",0.0239308888888889
"LATS2","UNIPOLAR DEPRESSION",0.0239
"CSF1","UNIPOLAR DEPRESSION",0.0238833333333333
"HBB","UNIPOLAR DEPRESSION",0.0238
"MED28","UNIPOLAR DEPRESSION",0.0238
"SLC26A3","UNIPOLAR DEPRESSION",0.0237777777777778
"SPINT2","UNIPOLAR DEPRESSION",0.0236913333333333
"APOB","UNIPOLAR DEPRESSION",0.0236835034034226
"CPT1C","UNIPOLAR DEPRESSION",0.0236110130713231
"EWSR1","UNIPOLAR DEPRESSION",0.0236
"HPGD","UNIPOLAR DEPRESSION",0.0236
"SGMS2","UNIPOLAR DEPRESSION",0.0236
"CCR7","UNIPOLAR DEPRESSION",0.0236
"IK","UNIPOLAR DEPRESSION",0.0236
"TPI1","UNIPOLAR DEPRESSION",0.0236
"RGS9","UNIPOLAR DEPRESSION",0.0236
"CRMP1","UNIPOLAR DEPRESSION",0.0236
"TET1","UNIPOLAR DEPRESSION",0.0235888888888889
"EFS","UNIPOLAR DEPRESSION",0.0235333333333333
"EPHA3","UNIPOLAR DEPRESSION",0.0235
"BCAR3","UNIPOLAR DEPRESSION",0.0234650357038527
"ANO8","UNIPOLAR DEPRESSION",0.0234650357038527
"TRIML1","UNIPOLAR DEPRESSION",0.0233773856186258
"TOR1A","UNIPOLAR DEPRESSION",0.0233373333333333
"PLG","UNIPOLAR DEPRESSION",0.0233238888888889
"OAS2","UNIPOLAR DEPRESSION",0.0233
"MYOM2","UNIPOLAR DEPRESSION",0.0233
"TRPC5","UNIPOLAR DEPRESSION",0.0232138888888889
"RIN1","UNIPOLAR DEPRESSION",0.0232
"CDYL","UNIPOLAR DEPRESSION",0.0232
"SLC2A4","UNIPOLAR DEPRESSION",0.0231277777777778
"UBR4","UNIPOLAR DEPRESSION",0.0231
"RAPGEF4","UNIPOLAR DEPRESSION",0.0231
"CBX4","UNIPOLAR DEPRESSION",0.0230444568149159
"UNC13D","UNIPOLAR DEPRESSION",0.0229208548989869
"IL21","UNIPOLAR DEPRESSION",0.0229
"NQO1","UNIPOLAR DEPRESSION",0.0228138888888889
"ADCY10","UNIPOLAR DEPRESSION",0.0228111111111111
"DNASE1","UNIPOLAR DEPRESSION",0.0228
"SULT1A1","UNIPOLAR DEPRESSION",0.0228
"SELL","UNIPOLAR DEPRESSION",0.0228
"BNIP3","UNIPOLAR DEPRESSION",0.0228
"TLR1","UNIPOLAR DEPRESSION",0.0228
"ELSPBP1","UNIPOLAR DEPRESSION",0.0228
"PHB","UNIPOLAR DEPRESSION",0.0228
"CCDC88A","UNIPOLAR DEPRESSION",0.0228
"DKK3","UNIPOLAR DEPRESSION",0.0228
"PLA2G4A","UNIPOLAR DEPRESSION",0.0227594444444444
"CFD","UNIPOLAR DEPRESSION",0.0227
"PPP1R17","UNIPOLAR DEPRESSION",0.0227
"TNFRSF25","UNIPOLAR DEPRESSION",0.0226444444444444
"VSNL1","UNIPOLAR DEPRESSION",0.0226444444444444
"CCKBR","UNIPOLAR DEPRESSION",0.0226138888888889
"SOCS1","UNIPOLAR DEPRESSION",0.0226
"NBN","UNIPOLAR DEPRESSION",0.0226
"DOCK11","UNIPOLAR DEPRESSION",0.0225777777777778
"CYB5A","UNIPOLAR DEPRESSION",0.0225698775510204
"ORAI1","UNIPOLAR DEPRESSION",0.0225144008948479
"CCL4","UNIPOLAR DEPRESSION",0.0224288888888889
"ATF4","UNIPOLAR DEPRESSION",0.0224083333333333
"RTN4RL2","UNIPOLAR DEPRESSION",0.0224
"CIART","UNIPOLAR DEPRESSION",0.0224
"VEGFC","UNIPOLAR DEPRESSION",0.0224
"VPS51","UNIPOLAR DEPRESSION",0.0224
"TMEM168","UNIPOLAR DEPRESSION",0.0224
"CD36","UNIPOLAR DEPRESSION",0.0224
"ITGB4","UNIPOLAR DEPRESSION",0.0224
"TWSG1","UNIPOLAR DEPRESSION",0.0224
"ATF2","UNIPOLAR DEPRESSION",0.0224
"BTK","UNIPOLAR DEPRESSION",0.0224
"KITLG","UNIPOLAR DEPRESSION",0.0223833333333333
"ADGRE2","UNIPOLAR DEPRESSION",0.022344
"CNTNAP1","UNIPOLAR DEPRESSION",0.022344
"LILRA1","UNIPOLAR DEPRESSION",0.022344
"NSF","UNIPOLAR DEPRESSION",0.0223
"KRT76","UNIPOLAR DEPRESSION",0.022282
"SP2","UNIPOLAR DEPRESSION",0.0222333333333333
"ACLY","UNIPOLAR DEPRESSION",0.0222315555555556
"TRAF6","UNIPOLAR DEPRESSION",0.0222
"DGCR8","UNIPOLAR DEPRESSION",0.0222
"RBL2","UNIPOLAR DEPRESSION",0.022176
"RYR2","UNIPOLAR DEPRESSION",0.0221241662466941
"MMP8","UNIPOLAR DEPRESSION",0.0221204444444444
"PABPC4L","UNIPOLAR DEPRESSION",0.022
"CIB1","UNIPOLAR DEPRESSION",0.022
"PRIMA1","UNIPOLAR DEPRESSION",0.022
"TMED3","UNIPOLAR DEPRESSION",0.022
"NLGN4Y","UNIPOLAR DEPRESSION",0.022
"PROK2","UNIPOLAR DEPRESSION",0.022
"CHRNB3","UNIPOLAR DEPRESSION",0.022
"AHSG","UNIPOLAR DEPRESSION",0.022
"CYP1B1","UNIPOLAR DEPRESSION",0.022
"IQSEC2","UNIPOLAR DEPRESSION",0.022
"ELL","UNIPOLAR DEPRESSION",0.022
"SERPIND1","UNIPOLAR DEPRESSION",0.022
"NDC80","UNIPOLAR DEPRESSION",0.022
"PAK3","UNIPOLAR DEPRESSION",0.022
"NOTCH3","UNIPOLAR DEPRESSION",0.022
"PLPP1","UNIPOLAR DEPRESSION",0.022
"SERPINB3","UNIPOLAR DEPRESSION",0.022
"MAP2K3","UNIPOLAR DEPRESSION",0.022
"CASP9","UNIPOLAR DEPRESSION",0.021976
"SPTBN1","UNIPOLAR DEPRESSION",0.0218683580480369
"GSTM1","UNIPOLAR DEPRESSION",0.0218583333333333
"AIDA","UNIPOLAR DEPRESSION",0.0218426666666667
"UBL4A","UNIPOLAR DEPRESSION",0.0218
"KRBA1","UNIPOLAR DEPRESSION",0.021788961725006
"WDR60","UNIPOLAR DEPRESSION",0.0217
"STX1A","UNIPOLAR DEPRESSION",0.0217
"NT5C1A","UNIPOLAR DEPRESSION",0.0216861111111111
"SLC6A9","UNIPOLAR DEPRESSION",0.0216138888888889
"VDAC1","UNIPOLAR DEPRESSION",0.0216
"FOSL1","UNIPOLAR DEPRESSION",0.0216
"DEGS2","UNIPOLAR DEPRESSION",0.0216
"AQP2","UNIPOLAR DEPRESSION",0.0216
"PDIA3","UNIPOLAR DEPRESSION",0.0216
"MDM2","UNIPOLAR DEPRESSION",0.0216
"SAG","UNIPOLAR DEPRESSION",0.0216
"STIL","UNIPOLAR DEPRESSION",0.0216
"FABP3","UNIPOLAR DEPRESSION",0.0216
"TCF21","UNIPOLAR DEPRESSION",0.0216
"STRN","UNIPOLAR DEPRESSION",0.0216
"RPL34","UNIPOLAR DEPRESSION",0.0216
"CTNS","UNIPOLAR DEPRESSION",0.0216
"CLDN11","UNIPOLAR DEPRESSION",0.0216
"CD9","UNIPOLAR DEPRESSION",0.0216
"TSTD1","UNIPOLAR DEPRESSION",0.0214694444444444
"CHI3L1","UNIPOLAR DEPRESSION",0.0214222222222222
"RHO","UNIPOLAR DEPRESSION",0.0214
"CACNA1A","UNIPOLAR DEPRESSION",0.0213414444444444
"AKR1C1","UNIPOLAR DEPRESSION",0.0213
"CDKN2A","UNIPOLAR DEPRESSION",0.0213
"PNMT","UNIPOLAR DEPRESSION",0.0213
"RPTN","UNIPOLAR DEPRESSION",0.0212
"DLL1","UNIPOLAR DEPRESSION",0.0212
"NDNF","UNIPOLAR DEPRESSION",0.0212
"PTDSS1","UNIPOLAR DEPRESSION",0.0212
"AKR1C2","UNIPOLAR DEPRESSION",0.0212
"TAOK3","UNIPOLAR DEPRESSION",0.0212
"SLCO1B1","UNIPOLAR DEPRESSION",0.0212
"NARS1","UNIPOLAR DEPRESSION",0.0212
"ALOX5AP","UNIPOLAR DEPRESSION",0.0212
"DAO","UNIPOLAR DEPRESSION",0.0212
"CCND1","UNIPOLAR DEPRESSION",0.0212
"AGO1","UNIPOLAR DEPRESSION",0.0212
"GNA11","UNIPOLAR DEPRESSION",0.0212
"MT3","UNIPOLAR DEPRESSION",0.0212
"PCM1","UNIPOLAR DEPRESSION",0.0212
"RBBP8","UNIPOLAR DEPRESSION",0.0211666666666667
"PAOX","UNIPOLAR DEPRESSION",0.0211
"DLG3","UNIPOLAR DEPRESSION",0.0210444444444444
"DGKE","UNIPOLAR DEPRESSION",0.021
"ETV6","UNIPOLAR DEPRESSION",0.021
"MFGE8","UNIPOLAR DEPRESSION",0.0209111111111111
"RNPC3","UNIPOLAR DEPRESSION",0.0209
"ALK","UNIPOLAR DEPRESSION",0.0209
"MAPKAPK2","UNIPOLAR DEPRESSION",0.0209
"ADK","UNIPOLAR DEPRESSION",0.0209
"PLA1A","UNIPOLAR DEPRESSION",0.0209
"OPN1MW","UNIPOLAR DEPRESSION",0.0208
"SLC29A3","UNIPOLAR DEPRESSION",0.0208
"P2RY4","UNIPOLAR DEPRESSION",0.0208
"CXCR3","UNIPOLAR DEPRESSION",0.0208
"TRDN","UNIPOLAR DEPRESSION",0.0208
"GNB1L","UNIPOLAR DEPRESSION",0.0208
"TXNRD2","UNIPOLAR DEPRESSION",0.0208
"PAPPA","UNIPOLAR DEPRESSION",0.0208
"PRF1","UNIPOLAR DEPRESSION",0.0208
"PHC3","UNIPOLAR DEPRESSION",0.0208
"INPP5D","UNIPOLAR DEPRESSION",0.0208
"ARHGEF3","UNIPOLAR DEPRESSION",0.0208
"ADAMTS13","UNIPOLAR DEPRESSION",0.0208
"NCF1","UNIPOLAR DEPRESSION",0.0208
"BMP6","UNIPOLAR DEPRESSION",0.0208
"SETD7","UNIPOLAR DEPRESSION",0.0208
"GSTP1","UNIPOLAR DEPRESSION",0.0208
"NMT1","UNIPOLAR DEPRESSION",0.02065
"PGF","UNIPOLAR DEPRESSION",0.0206
"CPOX","UNIPOLAR DEPRESSION",0.0206
"MAT2B","UNIPOLAR DEPRESSION",0.0206
"MEFV","UNIPOLAR DEPRESSION",0.020586
"LPXN","UNIPOLAR DEPRESSION",0.0205444444444444
"NFKBIA","UNIPOLAR DEPRESSION",0.020525
"NPY6R","UNIPOLAR DEPRESSION",0.0205
"TLR5","UNIPOLAR DEPRESSION",0.0205
"SYN3","UNIPOLAR DEPRESSION",0.0205
"SLC25A10","UNIPOLAR DEPRESSION",0.0205
"UTP25","UNIPOLAR DEPRESSION",0.0205
"CD86","UNIPOLAR DEPRESSION",0.0205
"EHMT1","UNIPOLAR DEPRESSION",0.0204
"LRG1","UNIPOLAR DEPRESSION",0.0204
"TMUB1","UNIPOLAR DEPRESSION",0.0204
"GPR17","UNIPOLAR DEPRESSION",0.0204
"KLRG1","UNIPOLAR DEPRESSION",0.0204
"HRH4","UNIPOLAR DEPRESSION",0.0204
"TBX5","UNIPOLAR DEPRESSION",0.0204
"PLN","UNIPOLAR DEPRESSION",0.0203777777777778
"TCL1B","UNIPOLAR DEPRESSION",0.0203666666666667
"CYFIP1","UNIPOLAR DEPRESSION",0.0203
"PTPN1","UNIPOLAR DEPRESSION",0.0203
"ACP5","UNIPOLAR DEPRESSION",0.0202333333333333
"PRTN3","UNIPOLAR DEPRESSION",0.020125
"MYH13","UNIPOLAR DEPRESSION",0.0201019285922947
"CAST","UNIPOLAR DEPRESSION",0.0201
"SARS1","UNIPOLAR DEPRESSION",0.0200427777777778
"PAGR1","UNIPOLAR DEPRESSION",0.02
"STON1","UNIPOLAR DEPRESSION",0.02
"CPTP","UNIPOLAR DEPRESSION",0.02
"PPT2","UNIPOLAR DEPRESSION",0.02
"PLIN5","UNIPOLAR DEPRESSION",0.02
"TRDC","UNIPOLAR DEPRESSION",0.02
"CTXN3","UNIPOLAR DEPRESSION",0.02
"PPP1R10","UNIPOLAR DEPRESSION",0.02
"AGPAT1","UNIPOLAR DEPRESSION",0.02
"ECI2","UNIPOLAR DEPRESSION",0.02
"PLCD1","UNIPOLAR DEPRESSION",0.02
"FGF3","UNIPOLAR DEPRESSION",0.02
"EP400","UNIPOLAR DEPRESSION",0.02
"TMEM11","UNIPOLAR DEPRESSION",0.02
"REG1B","UNIPOLAR DEPRESSION",0.02
"NINJ2","UNIPOLAR DEPRESSION",0.02
"HOPX","UNIPOLAR DEPRESSION",0.02
"MTM1","UNIPOLAR DEPRESSION",0.02
"FABP6","UNIPOLAR DEPRESSION",0.02
"UBE2V2","UNIPOLAR DEPRESSION",0.02
"NT5DC2","UNIPOLAR DEPRESSION",0.02
"KRT24","UNIPOLAR DEPRESSION",0.02
"PRDX2","UNIPOLAR DEPRESSION",0.02
"RAB8A","UNIPOLAR DEPRESSION",0.02
"PDSS2","UNIPOLAR DEPRESSION",0.02
"CARTPT","UNIPOLAR DEPRESSION",0.02
"SPINK1","UNIPOLAR DEPRESSION",0.02
"BTG2","UNIPOLAR DEPRESSION",0.02
"DPYSL5","UNIPOLAR DEPRESSION",0.02
"ATP5MPL","UNIPOLAR DEPRESSION",0.02
"DDX4","UNIPOLAR DEPRESSION",0.02
"ZAN","UNIPOLAR DEPRESSION",0.02
"MMUT","UNIPOLAR DEPRESSION",0.02
"SPATA5","UNIPOLAR DEPRESSION",0.02
"ATG3","UNIPOLAR DEPRESSION",0.02
"FAM163A","UNIPOLAR DEPRESSION",0.02
"FRAS1","UNIPOLAR DEPRESSION",0.02
"GYPC","UNIPOLAR DEPRESSION",0.02
"GATA4","UNIPOLAR DEPRESSION",0.02
"COG2","UNIPOLAR DEPRESSION",0.02
"APCS","UNIPOLAR DEPRESSION",0.02
"PPT1","UNIPOLAR DEPRESSION",0.02
"TRPM4","UNIPOLAR DEPRESSION",0.02
"DPP6","UNIPOLAR DEPRESSION",0.02
"ART1","UNIPOLAR DEPRESSION",0.02
"NMI","UNIPOLAR DEPRESSION",0.02
"SOCS2","UNIPOLAR DEPRESSION",0.02
"HMGN3","UNIPOLAR DEPRESSION",0.02
"MFAP2","UNIPOLAR DEPRESSION",0.02
"WLS","UNIPOLAR DEPRESSION",0.02
"PRG4","UNIPOLAR DEPRESSION",0.02
"SDC1","UNIPOLAR DEPRESSION",0.02
"ID2","UNIPOLAR DEPRESSION",0.02
"KANSL3","UNIPOLAR DEPRESSION",0.02
"MDFI","UNIPOLAR DEPRESSION",0.02
"SPSB2","UNIPOLAR DEPRESSION",0.02
"CLNK","UNIPOLAR DEPRESSION",0.02
"HSD17B1","UNIPOLAR DEPRESSION",0.02
"TFAM","UNIPOLAR DEPRESSION",0.02
"MED25","UNIPOLAR DEPRESSION",0.02
"PCYT1B","UNIPOLAR DEPRESSION",0.02
"CST9L","UNIPOLAR DEPRESSION",0.02
"AMELY","UNIPOLAR DEPRESSION",0.02
"EFNB1","UNIPOLAR DEPRESSION",0.02
"RPH3A","UNIPOLAR DEPRESSION",0.02
"TP73","UNIPOLAR DEPRESSION",0.02
"DLG1","UNIPOLAR DEPRESSION",0.02
"GUCY2C","UNIPOLAR DEPRESSION",0.02
"CTSA","UNIPOLAR DEPRESSION",0.02
"H6PD","UNIPOLAR DEPRESSION",0.02
"FBXO42","UNIPOLAR DEPRESSION",0.02
"LRRC7","UNIPOLAR DEPRESSION",0.02
"CD7","UNIPOLAR DEPRESSION",0.0199555555555556
"ACD","UNIPOLAR DEPRESSION",0.0199361111111111
"DTNB","UNIPOLAR DEPRESSION",0.0199
"DGKA","UNIPOLAR DEPRESSION",0.0199
"SKP1","UNIPOLAR DEPRESSION",0.0198
"IGF1R","UNIPOLAR DEPRESSION",0.0197972222222222
"MECP2","UNIPOLAR DEPRESSION",0.0197933333333333
"PPP1R15A","UNIPOLAR DEPRESSION",0.0197777777777778
"SPAG5","UNIPOLAR DEPRESSION",0.019758466111302
"TNFRSF17","UNIPOLAR DEPRESSION",0.0197111111111111
"SRCIN1","UNIPOLAR DEPRESSION",0.0197
"NOC2L","UNIPOLAR DEPRESSION",0.0197
"TRPM1","UNIPOLAR DEPRESSION",0.0197
"TTC5","UNIPOLAR DEPRESSION",0.0196944444444444
"EPB41L4A","UNIPOLAR DEPRESSION",0.0196473290665468
"ATF6B","UNIPOLAR DEPRESSION",0.0196
"ANXA6","UNIPOLAR DEPRESSION",0.0196
"NXN","UNIPOLAR DEPRESSION",0.0196
"SLC39A13","UNIPOLAR DEPRESSION",0.0196
"GALR3","UNIPOLAR DEPRESSION",0.0196
"GOT2","UNIPOLAR DEPRESSION",0.0196
"GLA","UNIPOLAR DEPRESSION",0.0196
"ISM1","UNIPOLAR DEPRESSION",0.0196
"ABHD6","UNIPOLAR DEPRESSION",0.0195
"FGFR4","UNIPOLAR DEPRESSION",0.0195
"ATF6","UNIPOLAR DEPRESSION",0.0195
"CD2","UNIPOLAR DEPRESSION",0.0194666666666667
"SLC2A8","UNIPOLAR DEPRESSION",0.0194461647435713
"PCSK5","UNIPOLAR DEPRESSION",0.0194416666666667
"PRKG1","UNIPOLAR DEPRESSION",0.0194
"CSTB","UNIPOLAR DEPRESSION",0.0194
"EDN3","UNIPOLAR DEPRESSION",0.0194
"IMMT","UNIPOLAR DEPRESSION",0.0193
"NTSR1","UNIPOLAR DEPRESSION",0.0193
"BLVRB","UNIPOLAR DEPRESSION",0.0193
"PITX1","UNIPOLAR DEPRESSION",0.0193
"DEF6","UNIPOLAR DEPRESSION",0.0193
"CAMK2A","UNIPOLAR DEPRESSION",0.0192888888888889
"NDEL1","UNIPOLAR DEPRESSION",0.0192777777777778
"TMEM176B","UNIPOLAR DEPRESSION",0.0192777777777778
"CSNK1E","UNIPOLAR DEPRESSION",0.0192444444444444
"COL11A2","UNIPOLAR DEPRESSION",0.0192
"APEH","UNIPOLAR DEPRESSION",0.0192
"TRIP12","UNIPOLAR DEPRESSION",0.0192
"LYVE1","UNIPOLAR DEPRESSION",0.0192
"PDGFRB","UNIPOLAR DEPRESSION",0.0192
"TFPI2","UNIPOLAR DEPRESSION",0.0192
"IGF2-AS","UNIPOLAR DEPRESSION",0.0192
"CSPG5","UNIPOLAR DEPRESSION",0.0191666666666667
"IRS1","UNIPOLAR DEPRESSION",0.0191644720580546
"PER1","UNIPOLAR DEPRESSION",0.0191555555555556
"EZH2","UNIPOLAR DEPRESSION",0.0191
"SLC9A3","UNIPOLAR DEPRESSION",0.0191
"UBC","UNIPOLAR DEPRESSION",0.019
"DYRK1A","UNIPOLAR DEPRESSION",0.0189
"EXOC4","UNIPOLAR DEPRESSION",0.0188085189513346
"CCL5","UNIPOLAR DEPRESSION",0.0188
"RORB","UNIPOLAR DEPRESSION",0.0188
"MT-CYB","UNIPOLAR DEPRESSION",0.0188
"KCNH7","UNIPOLAR DEPRESSION",0.0188
"ENC1","UNIPOLAR DEPRESSION",0.0188
"KLK1","UNIPOLAR DEPRESSION",0.0188
"UQCRB","UNIPOLAR DEPRESSION",0.0188
"FEM1A","UNIPOLAR DEPRESSION",0.0188
"IMPA2","UNIPOLAR DEPRESSION",0.0188
"TCF19","UNIPOLAR DEPRESSION",0.0188
"RGN","UNIPOLAR DEPRESSION",0.0188
"TREM1","UNIPOLAR DEPRESSION",0.0188
"CASP2","UNIPOLAR DEPRESSION",0.0188
"SRRT","UNIPOLAR DEPRESSION",0.0188
"TGFBR3","UNIPOLAR DEPRESSION",0.0188
"ANO2","UNIPOLAR DEPRESSION",0.0188
"UBASH3A","UNIPOLAR DEPRESSION",0.0187068554150908
"APOC3","UNIPOLAR DEPRESSION",0.0187
"GHR","UNIPOLAR DEPRESSION",0.0186
"RPS6KB1","UNIPOLAR DEPRESSION",0.0186
"TNIP1","UNIPOLAR DEPRESSION",0.018538274916431
"PHGDH","UNIPOLAR DEPRESSION",0.0185
"SLC18A3","UNIPOLAR DEPRESSION",0.0184
"CALR","UNIPOLAR DEPRESSION",0.0184
"PSMD2","UNIPOLAR DEPRESSION",0.0184
"NOD2","UNIPOLAR DEPRESSION",0.0184
"MCU","UNIPOLAR DEPRESSION",0.0184
"MTTP","UNIPOLAR DEPRESSION",0.0184
"TPT1","UNIPOLAR DEPRESSION",0.0184
"CA6","UNIPOLAR DEPRESSION",0.0184
"OMD","UNIPOLAR DEPRESSION",0.0184
"SERPINB6","UNIPOLAR DEPRESSION",0.0184
"HTRA2","UNIPOLAR DEPRESSION",0.0184
"ING4","UNIPOLAR DEPRESSION",0.0184
"TOLLIP","UNIPOLAR DEPRESSION",0.0184
"SCARB1","UNIPOLAR DEPRESSION",0.0184
"NTN1","UNIPOLAR DEPRESSION",0.0184
"ZSWIM2","UNIPOLAR DEPRESSION",0.0183
"STAT4","UNIPOLAR DEPRESSION",0.0183
"DUSP4","UNIPOLAR DEPRESSION",0.0183
"TNFSF13B","UNIPOLAR DEPRESSION",0.0183
"TRPC4","UNIPOLAR DEPRESSION",0.0182555555555556
"TNFSF13","UNIPOLAR DEPRESSION",0.0182127093677221
"AGRN","UNIPOLAR DEPRESSION",0.0182
"SLC12A2","UNIPOLAR DEPRESSION",0.0181555555555556
"GCGR","UNIPOLAR DEPRESSION",0.0181
"SOST","UNIPOLAR DEPRESSION",0.0181
"ACSS3","UNIPOLAR DEPRESSION",0.0180994941857039
"DOCK4","UNIPOLAR DEPRESSION",0.0180901170535775
"PSMB9","UNIPOLAR DEPRESSION",0.018
"TSN","UNIPOLAR DEPRESSION",0.018
"OCLN","UNIPOLAR DEPRESSION",0.018
"SIGIRR","UNIPOLAR DEPRESSION",0.018
"PLEC","UNIPOLAR DEPRESSION",0.018
"DDIT3","UNIPOLAR DEPRESSION",0.018
"CYSLTR1","UNIPOLAR DEPRESSION",0.018
"CDX2","UNIPOLAR DEPRESSION",0.018
"ALPI","UNIPOLAR DEPRESSION",0.018
"NPPC","UNIPOLAR DEPRESSION",0.018
"SLC25A4","UNIPOLAR DEPRESSION",0.018
"SLC22A3","UNIPOLAR DEPRESSION",0.018
"ARNT","UNIPOLAR DEPRESSION",0.018
"SORD","UNIPOLAR DEPRESSION",0.018
"EMILIN1","UNIPOLAR DEPRESSION",0.018
"GRP","UNIPOLAR DEPRESSION",0.018
"AOC3","UNIPOLAR DEPRESSION",0.018
"OSBPL2","UNIPOLAR DEPRESSION",0.018
"HBZ","UNIPOLAR DEPRESSION",0.018
