"EFO_0003952","fever of unknown origin",137
"EFO_0006928","motion sickness",80
"HP_0002027","abdominal pain",137
"EFO_0009840","tachypnea",78
"EFO_0009842","respiratory depression",83
"EFO_0009841","irregular respiration",12
"HP_0009762","facial wrinkling",33
"EFO_0007665","ear protrusion",3
"EFO_0006988","endophenotype",330
"EFO_0004566","body weight gain",697
"HP_0001525","Severe failure to thrive",8
"HP_0003508","Proportionate short stature",12
"HP_0012649","increased inflammatory response",411
"HP_0100763","abnormality of the lymphatic system",1009
"EFO_1001478","systemic inflammatory response syndrome",418
"HP_0012235","drug-induced agranulocytosis",80
"HP_0011025","Abnormal cardiovascular system physiology",933
"HP_0031860","Abnormal heart rate variability",2
"HP_0001649","Tachycardia",357
"HP_0005165","Shortened PR interval",3
"EFO_0009829","vascular smooth muscle hypertrophy",8
"HP_0000396","Overfolded helix",2
"HP_0031456","ectopic pregnancy",176
"HP_0012210","Abnormal renal morphology",207
"EFO_0009895","oxcarbazepine-induced hyponatremia",7
"EFO_0009876","abnormal lipolysis",2
"EFO_0008574","gangrene",173
"HP_0000093","Proteinuria",1661
"HP_0009049","Peroneal muscle atrophy",3
"HP_0003031","Ulnar bowing",2
"HP_0012385","Camptodactyly",27
"EFO_1001866","ventral hernia",126
"EFO_0004272","anemia",1815
"MONDO_0020585","anemia due to erythrocyte enzyme disorder",345
"HP_0001591","Bell-shaped thorax",9
"HP_0011090","Fused teeth",2
"HP_0000678","Dental crowding",15
"HP_0002135","Basal ganglia calcification",0
"HP_0002779","Tracheomalacia",0
"HP_0006515","Interstitial pneumonitis",85
"HP_0012735","Cough",517
"HP_0002110","Bronchiectasis",329
"HP_0001281","Tetany",17
"HP_0003482","EMG: axonal abnormality",2
"HP_0001290","Generalized hypotonia",43
"HP_0100716","Self-injurious behavior",110
"HP_0012167","Hair-pulling",10
"HP_0006957","Loss of ability to walk",7
"EFO_0007634","major depressive episode",125
"HP_0001288","gait disturbance",222
"HP_0040083","Toe walking",7
"HP_0001348","Brisk reflexes",2
"EFO_0005230","anxiety",418
"HP_0012332","Abnormal autonomic nervous system physiology",163
"HP_0002384","Focal impaired awareness seizure",46
"HP_0003429","CNS hypomyelination",16
"HP_0001269","Hemiparesis",97
"HP_0001270","Motor delay",74
"HP_0002194","Delayed gross motor development",14
"EFO_0009853","convulsion",324
"HP_0007141","Sensorimotor neuropathy",62
"HP_0000263","Oxycephaly",0
"HP_0000581","Blepharophimosis",43
"HP_0000447","Pear-shaped nose",1
"HP_0000577","Exotropia",18
"HP_0007936","Restrictive external ophthalmoplegia",1
"HP_0000618","Blindness",9
"EFO_0009336","velopharyngeal dysfunction",92
"HP_0000154","Wide mouth",48
"HP_0000202","Oral cleft",677
"HP_0011121","Abnormality of skin morphology",424
"HP_0045059","Hyperkeratotic papule",1
"HP_0003154","Increased circulating ACTH level",37
"HP_0001405","Periportal fibrosis",33
"HP_0000044","Hypogonadotrophic hypogonadism",52
"HP_0002031","Abnormality of esophagus morphology",31
"EFO_0005632","intestinal necrosis",22
"HP_0002034","abnormality of the rectum",1
"EFO_1000908","duodenal obstruction",7
"HP_0001397","Hepatic steatosis",1245
"EFO_0006886","pancreaticobiliary malunion",1
"EFO_0009445","anoxya",0
"EFO_0005856","arthritis",4221
"EFO_0009745","persistent oligoarticular juvenile idiopathic arthritis",0
"EFO_0007460","reactive arthritis",116
"EFO_0005279","temporomandibular joint disorder",154
"EFO_0009612","jaw fracture",2
"EFO_0003102","osteomyelitis",466
"EFO_1000648","developmental dysplasia of the hip",58
"EFO_0006511","Kashin-Beck disease",63
"EFO_0003882","osteoporosis",1505
"MONDO_0002233","enamel caries",12
"MONDO_0002507","gingival overgrowth",119
"EFO_0005804","polycythemia",814
"EFO_1000941","frozen shoulder",211
"EFO_1001819","orbital myositis",4
"EFO_1000801","alcoholic cardiomyopathy",34
"EFO_1000653","sarcopenia",270
"EFO_1000742","nodular nonsuppurative panniculitis",6
"EFO_0003103","urinary tract infection",785
"EFO_0007530","urinary schistosomiasis",87
"EFO_0003878","urethritis",47
"EFO_0008616","Complex Cyst of Kidney",0
"EFO_0004255","nephrotic syndrome",1015
"MONDO_0044765","steroid-resistant nephrotic syndrome",450
"EFO_1000839","bladder calculus",18
"EFO_1000840","bladder neck obstruction",109
"MONDO_0001926","ureteral disease",286
"EFO_0000512","reproductive system disease",11954
"EFO_0004893","testicular dysgenesis syndrome",9
"EFO_1001071","oophoritis",12
"MONDO_0000088","precocious puberty",288
"MONDO_0014137","precocious puberty, central, 2",1
"MONDO_0004944","neurosyphilis",3
"MONDO_0002036","penile disease",566
"MONDO_0024392","anaerobic balanitis",0
"EFO_1001086","paraphimosis",1
"MONDO_0015857","rare non-malformative gynecologic or obstetric disease",139
"MONDO_0002654","uterine disease",5083
"EFO_1000971","hyperemesis gravidarum",48
"EFO_0009469","Bartholin gland disease",0
"EFO_1000757","porokeratosis",133
"EFO_1000750","perinatal jaundice due to hepatocellular damage",0
"EFO_1000738","necrobiosis lipoidica",19
"EFO_0008608","radiotherapy-induced pemphigus",0
"EFO_1000763","sebaceous gland disease",896
"EFO_1000765","seborrheic infantile dermatitis",3
"EFO_0005531","urticaria",657
"EFO_0007510","tinea",35
"MONDO_0002875","parasitic ectoparasitic infectious disease",68
"MONDO_0024295","skin disease caused by bacterial infection",700
"MONDO_0000879","cutaneous candidiasis",68
"EFO_0007402","onchocerciasis",85
"EFO_0007398","ocular onchocerciasis",17
"MONDO_0000255","subcutaneous mycosis",14
"MONDO_0024290","enuresis",30
"MONDO_0004938","substance dependence",5476
"MONDO_0001280","choroiditis",30
"EFO_1001322","Eye Foreign Bodies",0
"EFO_1001266","Aniseikonia",0
"EFO_1000829","bacterial conjunctivitis",82
"EFO_1001323","Eye Injuries, Penetrating",0
"EFO_0004237","Graves disease",828
"EFO_1001243","wheat allergic reaction",3
"EFO_0007284","geotrichosis",0
"EFO_0003872","colitis",2660
"EFO_1001834","pulmonary aspergillosis",81
"EFO_0002498","aggressive insulitis",1
"EFO_0007448","pneumocystosis",337
"MONDO_0021661","coronary atherosclerosis",81
"EFO_1001461","endothelial dysfunction",952
"EFO_1001346","Hepatopulmonary Syndrome",86
"EFO_0000378","coronary artery disease",2351
"EFO_0004224","Coronary Restenosis",47
"EFO_0005932","animal disease",716
"EFO_1001315","Enzootic Bovine Leukosis",6
"MONDO_0024307","prothrombin deficiency",20
"MONDO_0002610","purpura (disease)",667
"MONDO_0003804","blood protein disease",211
"MONDO_0000387","hypochromic microcytic anemia (disease)",659
"EFO_1000652","acute pancreatitis",795
"EFO_0006315","thiopurine immunosuppressant-induced pancreatitis",0
"EFO_0004278","sudden cardiac arrest",341
"EFO_0003144","heart failure",2454
"EFO_0000373","congestive heart failure",1210
"EFO_0003149","advanced heart failure",125
"EFO_1001285","Cardiac Tamponade",42
"EFO_1000865","choledocholithiasis",27
"EFO_0001421","liver disease",8567
"EFO_0007303","hepatitis E",106
"EFO_1000933","extrahepatic cholestasis",38
"EFO_1000400","Non-Neoplastic Bile Duct Disorder",917
"MONDO_0000368","extrapulmonary tuberculosis",168
"MONDO_0041806","drug-resistant tuberculosis",124
"EFO_0007347","listeriosis",216
"EFO_1001318","Escherichia coli Infections",84
"EFO_1001753","abdominal abscess",20
"MONDO_0000316","opportunistic bacterial infectious disease",15
"EFO_1001377","Neisseriaceae Infections",0
"EFO_0007223","Coronaviridae infectious disease",253
"EFO_0000694","severe acute respiratory syndrome",252
"EFO_0007328","influenza",2302
"EFO_0007189","Caliciviridae infectious disease",0
"EFO_0007142","Alphavirus infectious disease",73
"EFO_1001347","Herpes Labialis",15
"EFO_0007274","Flaviviridae infectious disease",2223
"EFO_0007349","lumpy skin disease",12
"MONDO_0000265","aspiration pneumonia (disease)",0
"MONDO_0025294","tick-borne infectious disease",641
"EFO_0007400","oesophagostomiasis",0
"EFO_1001419","Schistosomiasis japonica",44
"DOID_10113","trypanosomiasis",526
"EFO_0001444","measurement",12779
"EFO_0009273","anti-Epstein Barr virus antibody measurement",1
"EFO_0008430","IgG monosialylation measurement",3
"EFO_0008424","IgG digalactosylation measurement",6
"EFO_0008145","granzyme A measurement",1
"EFO_0008208","leukocyte immunoglobulin-like receptor subfamily B member 1 measurement",2
"EFO_0008302","transforming growth factor-beta-induced protein ig-h3 measurement",1
"EFO_0008140","gp41 C34 peptide, HIV measurement",4
"EFO_0008062","calcium/calmodulin-dependent protein kinase type 1 measurement",3
"EFO_0008252","OCIA domain-containing protein 1 measurement",1
"EFO_0008167","interleukin 1 Receptor accessory protein measurement",1
"EFO_0008159","inosine-5'-monophosphate dehydrogenase 2 measurement",1
"EFO_0008083","chemokine (C-X-C motif) ligand 1 measurement",0
"EFO_0008044","C-C motif chemokine 16 measurement",1
"EFO_0008175","interleukin 17 receptor A measurement",2
"EFO_0008182","interleukin 25 measurement",2
"EFO_0008052","C-C motif chemokine 3-like 1 measurement",1
"EFO_0008276","scavenger receptor class F member 1 measurement",1
"EFO_0008309","tumor necrosis factor receptor superfamily member 19L measurement",1
"EFO_0008259","phospholipase A2, membrane associated measurement",6
"EFO_0008106","cystatin-SN measurement",2
"EFO_0009417","CCL23 measurement",1
"EFO_0008047","C-C motif chemokine 19 measurement",1
"EFO_0008104","cystatin-F measurement",1
"EFO_0008298","thioredoxin domain-containing protein 12 measurement",4
"EFO_0009215","Hemoglobin C Measurement",0
"EFO_0009219","Hemoglobin F to Total Hemoglobin Ratio Measurement",0
"EFO_0008465","glucagon-like peptide-1 measurement",5
"EFO_0004749","CCL2 measurement",68
"EFO_0005117","CCL5 measurement",28
"EFO_0004637","protein S measurement",6
"EFO_0004635","leptin receptor measurement",1
"EFO_0004983","complement C3 measurement",2
"EFO_0004574","total cholesterol measurement",422
"EFO_0008593","low density lipoprotein particle size measurement",0
"EFO_0005667","urinary albumin excretion rate",2
"EFO_0007651","urinary S-phenylmercapturic acid measurement",1
"EFO_0009114","in utero exposure measurement",0
"EFO_0009113","alcohol exposure measurement",1
"EFO_0007908","traffic air pollution measurement",143
"EFO_0006924","household air pollution measurement",0
"EFO_0008413","susceptibility to urinary tract infection measurement",50
"EFO_0008408","susceptibility to strep throat measurement",43
"EFO_0004704","age at menopause",155
"EFO_0008007","age at assessment",87
"EFO_0004949","clinical temporal measurement",318
"EFO_0000638","overall survival",84
"EFO_0009303","fructosamine measurement",2
"EFO_0004800","frontal theta oscillation measurement",9
"EFO_0010056","liver iron measurement",0
"EFO_0007763","dihomo-gamma-linolenic acid measurement",11
"EFO_0008357","docosatetranoic acid measurement",0
"EFO_0008363","gamma-linoleic acid measurement",0
"EFO_0006826","trans/trans-18:2 fatty acid measurement",16
"EFO_0009923","Peptic ulcer and gastro-oesophageal reflux disease (GORD) drug use measurement",5
"EFO_0007792","antipsychotic drug use measurement",17
"EFO_0007011","SSRI use measurement",8
"EFO_0006944","systolic blood pressure change measurement",22
"EFO_0006869","skin conductance response frequency",2
"EFO_0006828","plasma renin activity measurement",5
"EFO_0008398","T wave morphology measurement",0
"EFO_0007741","R wave amplitude",2
"EFO_0009288","posterior wall thickness",0
"EFO_0004326","heart rate",332
"EFO_0008467","behavioural inhibitory control measurement",9
"EFO_0005420","grey matter volume measurement",23
"EFO_0007619","suicide ideation measurement",3
"EFO_0007646","amyloid plaque accumulation rate",6
"EFO_0005661","Child Behaviour Checklist assessment",12
"EFO_0007781","stressful life event measurement",35
"EFO_0009945","psychological resilience measurement",7
"EFO_0009397","hippocampus molecular layer volume",6
"EFO_0007743","influenza A severity measurement",7
"EFO_0007823","facial hair thickness measurement",24
"EFO_0005274","sleep time",5
"EFO_0004867","vitamin E measurement",4
"EFO_0004346","neuroimaging measurement",53
"EFO_0006906","virologic response measurement",43
"EFO_0009340","Varicella zoster virus seropositivity",0
"EFO_0004844","hip bone size",9
"EFO_0007854","knee peak torque measurement",0
"EFO_0004522","adhesion molecule measurement",13
"EFO_0004503","hematological measurement",3639
"EFO_0009232","Blast Count",0
"EFO_0007988","myeloid white cell count",1082
"EFO_0007986","reticulocyte count",287
"EFO_0004304","blood sedimentation",8
"EFO_0004310","partial thromboplastin time",16
"EFO_0004301","blood viscosity",1
"EFO_0004348","hematocrit",178
"EFO_0007911","personality trait measurement",549
"EFO_0004512","bone measurement",1878
"EFO_0007591","bone mineral accretion measurement",8
"EFO_0004784","self reported educational attainment",1387
"EFO_0005682","oxygen saturation measurement",1
"EFO_0005671","smoking behaviour measurement",1102
"EFO_0007744","lung disease severity measurement",6
"EFO_0007578","blood copper measurement",0
"EFO_0009749","age at first sexual intercourse measurement",32
"EFO_0006931","nucleus accumbens volume",2
"EFO_0010144","frontal lobe volume measurement",0
"EFO_0005002","lysine measurement",4
"EFO_0007924","tonsillectomy risk measurement",163
"EFO_0009281","choroidal thickness measurement",2
"EFO_0009582","sprain",56
"EFO_0009516","burn",285
"EFO_1001291","ciguatera poisoning",8
"OTAR_0000013","gastrointestinal disease",12991
"EFO_0009626","pyloric stenosis",74
"MONDO_0000824","congenital diarrhea",501
"EFO_1001850","stomach diverticulum",0
"EFO_0009959","diverticular disease",621
"MONDO_0004848","ulcerative stomatitis",49
"EFO_1001390","Peri-Implantitis",172
"MONDO_0004821","nasopharyngeal disease",577
"GO_0030284","estrogen receptor activity",0
"EFO_0004296","thyroid function",5
"MONDO_0017820","disease with Cushing syndrome as a major feature",1220
"MONDO_0018627","ACTH-independent Cushing syndrome due to rare cortisol-producing adrenal tumor",0
"EFO_0009189","Hyperthyroidism",1101
"EFO_1000827","atrophy of thyroid",27
"EFO_1001055","myxedema",87
"MONDO_0043707","mediastinal disease",216
"EFO_0004610","acute lung injury",996
"MONDO_0017035","secondary interstitial lung disease in childhood and adulthood associated with a systemic disease",972
"EFO_0009910","chronic lung disease",4304
"EFO_1001825","pleurisy",261
"EFO_0009661","bronchitis",500
"MONDO_0024297","metabolic or nutritional disease",11749
"Orphanet_371","Glycogen storage disease due to muscle phosphofructokinase deficiency",115
"Orphanet_712","Hemolytic anemia due to glucophosphate isomerase deficiency",5
"EFO_1000062","lactose intolerance",71
"Orphanet_79327","ALG1-CDG",78
"EFO_0009383","tumoral calcinosis, hyperphosphatemic, familial, 2",1
"Orphanet_34515","Autosomal recessive limb-girdle muscular dystrophy type 2I",137
"Orphanet_899","Walker-Warburg syndrome",246
"Orphanet_309505","Disorder of fucoglycosan synthesis",313
"Orphanet_309778","Defect in V-ATPase",108
"Orphanet_369837","Intellectual disability-seizures-hypotonia-ophthalmologic-skeletal anomalies syndrome",98
"Orphanet_812","sialidosis type I",196
"Orphanet_93400","congenital sialidosis type II",0
"Orphanet_93399","juvenile sialidosis type II",0
"Orphanet_582","Mucopolysaccharidosis type 4",174
"Orphanet_93598","Primary hyperoxaluria type 1",19
"EFO_0007318","hyperinsulinemic hypoglycemia",241
"Orphanet_308712","Glycogen storage disease due to glycogen branching enzyme deficiency, adult neuromuscular form",112
"Orphanet_206583","Adult polyglucosan body disease",8
"Orphanet_99849","Glycogen storage disease due to muscle beta-enolase deficiency",20
"Orphanet_308520","Glycogen storage disease due to glycogen synthase deficiency",326
"EFO_0009760","non-proliferative diabetic retinopathy",159
"EFO_1000014","acidosis",830
"Orphanet_158","Systemic primary carnitine deficiency",119
"Orphanet_90350","Autosomal recessive cutis laxa type 2",162
"Orphanet_2962","De Barsy syndrome",116
"Orphanet_231512","Hermansky-Pudlak syndrome without pulmonary fibrosis",15
"Orphanet_289891","Hypermethioninemia due to glycine N-methyltransferase deficiency",5
"Orphanet_622","Homocystinuria without methylmalonic aciduria",6
"Orphanet_414","Gyrate atrophy of choroid and retina",19
"Orphanet_226","Dihydropteridine reductase deficiency",5
"Orphanet_70594","Dopa-responsive dystonia due to sepiapterin reductase deficiency",35
"Orphanet_79168","Disorder of bile acid synthesis",684
"Orphanet_163631","Bile acid synthesis defect with cholestasis and malabsorption",683
"Orphanet_909","Cerebrotendinous xanthomatosis",441
